timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1694873011550,250,Create Eng Item of V6 Type of 3DPart,200,,EngItemAttributeContent Scenario 1-1,text,true,,1148,10712,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=component&select=type&select=physicalid&select=cestamp&parsed=true&xrequestedwith=xmlhttprequest,250,0,0
1694873011804,1278,Create Eng Item of V5 Type of 3DPart0,200,,EngItemAttributeContent Scenario 1-1,text,true,,2494,11517,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=component&select=type&select=physicalid&select=cestamp&parsed=true&xrequestedwith=xmlhttprequest,1278,0,0
1694873013088,1763,Create Eng Item of SLW type of 3DPart0,200,,EngItemAttributeContent Scenario 1-1,text,true,,2496,10643,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=component&select=type&select=physicalid&select=cestamp&parsed=true&xrequestedwith=xmlhttprequest,1763,0,0
1694873014858,2060,Create Eng Item of Invertor Type of 3DPart0,200,,EngItemAttributeContent Scenario 1-1,text,true,,2495,11535,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/collabServices/authoring/createContent/Create?tenant=R1132100512396&typeName=component&select=type&select=physicalid&select=cestamp&parsed=true&xrequestedwith=xmlhttprequest,2060,0,0
1694873007479,9395,pre-req for Case50 to Case55,200,"Number of samples in transaction : 7, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,16023,70968,1,1,null,9395,49,0
1694873016926,598,TestStep50:Gets V5 Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1989,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B100066E39?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,598,0,0
1694873017556,509,TestStep51:Modify V5 Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1999,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B100066E39?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,509,0,0
1694873018093,399,TestStep52:Gets SLW-Default Assembly type Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1993,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B2000F99A5?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,398,0,0
1694873018515,538,TestStep53:Modify  SLW-Default Assembly type Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2004,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B2000F99A5?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,538,0,0
1694873019076,420,TestStep54:Gets Invertor Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1996,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B4000191AF?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,420,0,0
1694873019517,537,TestStep55:Modify Invertor Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2009,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B4000191AF?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,537,0,0
1694873020076,41,TestStep56:Gets v6 3D part Item with Details mask,404,,EngItemAttributeContent Scenario 1-1,text,false,,900,698,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/itemIDV6Part_ko?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,41,0,0
1694873020139,36,TestStep57:Modify v6 3DPart Item with Details mask ,404,,EngItemAttributeContent Scenario 1-1,text,false,,900,858,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/itemIDV6Part0_KO?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,36,0,0
1694873020198,424,TestStep58:Gets v5 3D part Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1988,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B5000E76FB?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,424,0,0
1694873020646,556,TestStep59:Modify v5 3DPart Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2002,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B5000E76FB?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,555,0,0
1694873021224,385,TestStep60:Gets slw 3D part Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1990,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B60016EEF1?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,385,0,0
1694873021648,551,TestStep61:Modify v6 3DPart Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2003,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B60016EEF1?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,550,0,0
1694873022222,447,TestStep62:Gets inv 3D part Item with Details mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1996,715,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B8000F876D?tenant=R1132100512396&$mask=dsmveng:EngItemMask.Details,447,0,0
1694873022693,551,TestStep63 :Modify inv 3DPart Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2009,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5B8000F876D?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,551,0,0
1694873023267,845,Create Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1255,952,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default&tenant=R1132100512396,845,0,0
1694873024126,750,Create CA,200,,EngItemAttributeContent Scenario 1-1,text,true,,1212,892,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/changeaction?tenant=R1132100512396,750,0,0
1694873024893,913,Change Maturity Of CA,200,,EngItemAttributeContent Scenario 1-1,text,true,,1015,791,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/maturity/changeState?tenant=R1132100512396,913,0,0
1694873023267,2508,pre-req for Case64,200,"Number of samples in transaction : 3, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,3482,2635,1,1,null,2508,42,0
1694873025819,460,TestStep64:Modify V5 Item with Details mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,2002,891,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C10002682B?$mask=dsmveng:EngItemMask.Details&tenant=R1132100512396,460,0,0
1694873026301,277,Get CA Realized Changes,200,,EngItemAttributeContent Scenario 1-1,text,true,,1250,770,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/changeaction/CC5998180E0A00006505B5C1001E1A31?tenant=R1132100512396&$fields=realizedChanges,277,0,0
1694873026582,702,Create Parent Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1226,818,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default,702,0,0
1694873027304,772,Create Child Eng Item with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1223,816,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default,771,0,0
1694873028095,818,Create Eng Instance with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1124,1121,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C4000C971D/dseng:EngInstance?$mask=dskern:Mask.Default,818,0,0
1694873026582,2292,pre req for Case65,200,"Number of samples in transaction : 3, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,3573,2755,1,1,null,2291,57,0
1694873028932,730,TestStep65:Detach operation for Eng Instance,200,,EngItemAttributeContent Scenario 1-1,text,true,,989,754,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C4000C971D/dseng:EngInstance/CC5998180E0A00006505B5C60006232B?tenant=R1132100512396,730,0,0
1694873029675,837,Create Parent Eng Item with Default mask,200,,EngItemAttributeContent Scenario 1-1,text,true,,1261,936,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem?$mask=dskern:Mask.Default,837,0,0
1694873030547,771,Create Eng Instance with Default mask ,200,,EngItemAttributeContent Scenario 1-1,text,true,,1127,1121,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C7000F3167/dseng:EngInstance?$mask=dskern:Mask.Default,771,0,0
1694873031336,11202,Create Model Version -  A,200,,EngItemAttributeContent Scenario 1-1,text,true,,1472,827,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dspfl/dspfl:ModelVersion,11201,0,0
1694873042542,1123,Attach Model to the eng item,200,,EngItemAttributeContent Scenario 1-1,text,true,,1051,920,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C7000F3167/dscfg:Configured/attach,1123,0,20
1694873043669,566,Enable Criteria on BusinessObject00 item,200,,EngItemAttributeContent Scenario 1-1,text,true,,1376,751,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C7000F3167/dscfg:Configured,566,0,0
1694873044240,766,Change Maturity Of Model to In Design,200,,EngItemAttributeContent Scenario 1-1,text,true,,1025,802,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/maturity/changeState?tenant=R1132100512396,766,0,0
1694873045020,916,Change Maturity Of Model to Frozen,200,,EngItemAttributeContent Scenario 1-1,text,true,,1013,790,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dslc/maturity/changeState?tenant=R1132100512396,915,0,0
1694873029675,16181,pre req for Case66,200,"Number of samples in transaction : 7, number of failing samples : 0",EngItemAttributeContent Scenario 1-1,,true,,8325,6147,1,1,null,16179,91,20
1694873045949,691,TestStep66:Modify Configured Eng instance with frozen model,400,,EngItemAttributeContent Scenario 1-1,text,true,,986,890,1,1,https://R1132100512396-eu1-space.3dexperience.3ds.com/enovia/resources/v1/modeler/dseng/dseng:EngItem/CC5998180E0A00006505B5C7000F3167/dseng:EngInstance/CC5998180E0A00006505B5C80012C5D3?$mask=dsmveng:EngInstanceMask.Details,691,0,0
1694872977413,65057,CloudEngItemAttributeContent Scenario,,"Number of samples in transaction : 102, number of failing samples : 3",EngItemAttributeContent Scenario 1-1,,false,,130693,144649,1,1,null,65046,4179,20
